ROW NUMBER=20000 (cgs units)
Nr=100
Nz=200
r[cm],z/r,z[cm],n_H[cm**-3],Tgas[K],tauv_star,tauv_zup,tauv_zdn,dtauv_z,Tdust[K]
 2.581E+14, 5.849E-01, 1.510E+14, 2.075E+02, 1.425E+02, 2.345E-07, 1.291E-08, 9.244E+01, 4.697E-09, 6.880E+01
 2.581E+14, 5.908E-01, 1.525E+14, 1.191E+02, 1.423E+02, 1.292E-07, 8.214E-09, 9.244E+01, 2.697E-09, 6.877E+01
 2.581E+14, 5.967E-01, 1.540E+14, 7.886E+01, 1.413E+02, 7.943E-08, 5.517E-09, 9.244E+01, 1.785E-09, 6.807E+01
 2.581E+14, 6.026E-01, 1.555E+14, 7.886E+01, 1.413E+02, 7.943E-08, 3.732E-09, 9.244E+01, 1.785E-09, 6.807E+01
 2.581E+14, 6.084E-01, 1.571E+14, 3.736E+01, 1.414E+02, 3.596E-08, 1.947E-09, 9.244E+01, 8.458E-10, 6.800E+01
 2.581E+14, 6.143E-01, 1.586E+14, 2.014E+01, 1.413E+02, 1.898E-08, 1.101E-09, 9.244E+01, 4.559E-10, 6.799E+01
 2.581E+14, 6.202E-01, 1.601E+14, 9.765E+00, 1.412E+02, 9.553E-09, 6.453E-10, 9.244E+01, 2.210E-10, 6.796E+01
 2.581E+14, 6.261E-01, 1.616E+14, 9.765E+00, 1.412E+02, 9.553E-09, 4.243E-10, 9.244E+01, 2.210E-10, 6.796E+01
 2.581E+14, 6.320E-01, 1.631E+14, 4.663E+00, 1.413E+02, 4.454E-09, 2.033E-10, 9.244E+01, 1.056E-10, 6.792E+01
 2.581E+14, 6.379E-01, 1.647E+14, 2.193E+00, 1.413E+02, 2.040E-09, 9.771E-11, 9.244E+01, 4.964E-11, 6.789E+01
 2.581E+14, 6.438E-01, 1.662E+14, 1.021E+00, 1.400E+02, 9.508E-10, 4.807E-11, 9.244E+01, 2.311E-11, 6.719E+01
 2.581E+14, 6.497E-01, 1.677E+14, 3.645E-01, 1.399E+02, 3.292E-10, 2.496E-11, 9.244E+01, 8.251E-12, 6.714E+01
 2.581E+14, 6.556E-01, 1.692E+14, 3.645E-01, 1.399E+02, 3.292E-10, 1.671E-11, 9.244E+01, 8.251E-12, 6.714E+01
 2.581E+14, 6.615E-01, 1.707E+14, 1.672E-01, 1.398E+02, 1.476E-10, 8.460E-12, 9.244E+01, 3.785E-12, 6.708E+01
 2.581E+14, 6.674E-01, 1.723E+14, 7.763E-02, 1.396E+02, 6.709E-11, 4.675E-12, 9.244E+01, 1.757E-12, 6.702E+01
 2.581E+14, 6.733E-01, 1.738E+14, 7.763E-02, 1.396E+02, 6.709E-11, 2.918E-12, 9.244E+01, 1.757E-12, 6.702E+01
 2.581E+14, 6.791E-01, 1.753E+14, 2.967E-02, 1.395E+02, 2.498E-11, 1.161E-12, 9.244E+01, 6.716E-13, 6.696E+01
 2.581E+14, 6.850E-01, 1.768E+14, 1.151E-02, 1.393E+02, 9.461E-12, 4.892E-13, 9.244E+01, 2.605E-13, 6.690E+01
 2.581E+14, 6.909E-01, 1.783E+14, 4.183E-03, 1.382E+02, 3.464E-12, 2.286E-13, 9.244E+01, 9.469E-14, 6.619E+01
 2.581E+14, 6.968E-01, 1.799E+14, 4.183E-03, 1.382E+02, 3.464E-12, 1.340E-13, 9.244E+01, 9.469E-14, 6.619E+01
 2.581E+14, 7.027E-01, 1.814E+14, 1.125E-03, 1.382E+02, 9.059E-13, 3.928E-14, 9.244E+01, 2.547E-14, 6.611E+01
 2.581E+14, 7.086E-01, 1.829E+14, 3.523E-04, 1.380E+02, 2.778E-13, 1.381E-14, 9.244E+01, 7.974E-15, 6.605E+01
 2.581E+14, 7.145E-01, 1.844E+14, 1.116E-04, 1.378E+02, 8.617E-14, 5.836E-15, 9.244E+01, 2.527E-15, 6.598E+01
 2.581E+14, 7.204E-01, 1.860E+14, 1.116E-04, 1.378E+02, 8.617E-14, 3.310E-15, 9.244E+01, 2.527E-15, 6.598E+01
 2.581E+14, 7.263E-01, 1.875E+14, 2.121E-05, 1.378E+02, 1.617E-14, 7.834E-16, 9.244E+01, 4.801E-16, 6.590E+01
 2.581E+14, 7.322E-01, 1.890E+14, 5.592E-06, 1.367E+02, 4.447E-15, 3.033E-16, 9.244E+01, 1.266E-16, 6.519E+01
 2.581E+14, 7.381E-01, 1.905E+14, 5.592E-06, 1.367E+02, 4.447E-15, 1.767E-16, 9.244E+01, 1.266E-16, 6.519E+01
 2.581E+14, 7.440E-01, 1.920E+14, 1.325E-06, 1.365E+02, 1.031E-15, 5.013E-17, 9.244E+01, 2.998E-17, 6.513E+01
 2.581E+14, 7.499E-01, 1.936E+14, 3.897E-07, 1.363E+02, 2.800E-16, 2.015E-17, 9.244E+01, 8.820E-18, 6.505E+01
 2.581E+14, 7.557E-01, 1.951E+14, 3.897E-07, 1.363E+02, 2.800E-16, 1.133E-17, 9.244E+01, 8.820E-18, 6.505E+01
 2.581E+14, 7.616E-01, 1.966E+14, 8.238E-08, 1.361E+02, 5.463E-17, 2.510E-18, 9.244E+01, 1.865E-18, 6.499E+01
 2.581E+14, 7.675E-01, 1.981E+14, 1.323E-08, 1.359E+02, 7.948E-18, 6.453E-19, 9.244E+01, 2.994E-19, 6.491E+01
 2.581E+14, 7.734E-01, 1.996E+14, 1.323E-08, 1.359E+02, 7.948E-18, 3.458E-19, 9.244E+01, 2.994E-19, 6.491E+01
 2.581E+14, 7.793E-01, 2.012E+14, 1.783E-09, 1.347E+02, 1.165E-18, 4.637E-20, 9.244E+01, 4.036E-20, 6.421E+01
 2.581E+14, 7.852E-01, 2.027E+14, 1.234E-10, 1.346E+02, 8.555E-20, 6.018E-21, 9.244E+01, 2.793E-21, 6.411E+01
 2.581E+14, 7.911E-01, 2.042E+14, 1.234E-10, 1.346E+02, 8.555E-20, 3.224E-21, 9.244E+01, 2.793E-21, 6.411E+01
 2.581E+14, 7.970E-01, 2.057E+14, 1.518E-11, 1.345E+02, 1.011E-20, 4.312E-22, 9.244E+01, 3.437E-22, 6.404E+01
 2.581E+14, 8.029E-01, 2.072E+14, 1.895E-12, 1.344E+02, 1.223E-21, 8.753E-23, 9.244E+01, 4.290E-23, 6.397E+01
 2.581E+14, 8.088E-01, 2.088E+14, 1.895E-12, 1.344E+02, 1.223E-21, 4.463E-23, 9.244E+01, 4.290E-23, 6.397E+01
 2.581E+14, 8.147E-01, 2.103E+14, 6.629E-14, 1.344E+02, 4.188E-23, 1.727E-24, 9.244E+01, 1.501E-24, 6.389E+01
 2.581E+14, 8.206E-01, 2.118E+14, 4.906E-15, 1.334E+02, 3.107E-24, 2.267E-25, 9.244E+01, 1.110E-25, 6.320E+01
 2.581E+14, 8.264E-01, 2.133E+14, 4.906E-15, 1.334E+02, 3.107E-24, 1.157E-25, 9.244E+01, 1.110E-25, 6.320E+01
 2.581E+14, 8.323E-01, 2.148E+14, 1.900E-16, 1.331E+02, 1.183E-25, 4.660E-27, 9.244E+01, 4.300E-27, 6.315E+01
 2.581E+14, 8.382E-01, 2.164E+14, 7.910E-18, 1.329E+02, 4.841E-27, 3.601E-28, 9.244E+01, 1.791E-28, 6.310E+01
 2.581E+14, 8.441E-01, 2.179E+14, 7.910E-18, 1.329E+02, 4.841E-27, 1.811E-28, 9.244E+01, 1.791E-28, 6.310E+01
 2.581E+14, 8.500E-01, 2.194E+14, 4.432E-20, 1.327E+02, 2.666E-29, 2.012E-30, 9.244E+01, 1.003E-30, 6.301E+01
 2.581E+14, 8.559E-01, 2.209E+14, 4.432E-20, 1.327E+02, 2.666E-29, 1.008E-30, 9.244E+01, 1.003E-30, 6.301E+01
 2.581E+14, 8.618E-01, 2.225E+14, 2.228E-22, 1.325E+02, 1.321E-31, 5.381E-33, 9.244E+01, 5.043E-33, 6.291E+01
 2.581E+14, 8.677E-01, 2.240E+14, 7.373E-24, 1.314E+02, 4.392E-33, 3.385E-34, 9.244E+01, 1.669E-34, 6.220E+01
 2.581E+14, 8.736E-01, 2.255E+14, 7.373E-24, 1.314E+02, 4.392E-33, 1.716E-34, 9.244E+01, 1.669E-34, 6.220E+01
 2.581E+14, 8.795E-01, 2.270E+14, 1.042E-25, 1.312E+02, 6.128E-35, 4.715E-36, 9.244E+01, 2.358E-36, 6.207E+01
 2.581E+14, 8.854E-01, 2.285E+14, 1.042E-25, 1.312E+02, 6.128E-35, 2.358E-36, 9.244E+01, 2.358E-36, 6.207E+01
 2.581E+14, 8.913E-01, 2.301E+14, 1.135E-29, 1.311E+02, 6.855E-39, 2.569E-40, 9.244E+01, 2.569E-40, 6.202E+01
 2.581E+14, 8.971E-01, 2.316E+14, 1.525E-33, 1.310E+02, 9.107E-43, 6.917E-44, 9.244E+01, 3.452E-44, 6.196E+01
 2.581E+14, 9.030E-01, 2.331E+14, 1.525E-33, 1.310E+02, 9.107E-43, 3.464E-44, 9.244E+01, 3.452E-44, 6.196E+01
 2.581E+14, 9.089E-01, 2.346E+14, 2.635E-36, 1.298E+02, 1.549E-45, 1.193E-46, 9.244E+01, 5.966E-47, 6.122E+01
 2.581E+14, 9.148E-01, 2.361E+14, 2.635E-36, 1.298E+02, 1.549E-45, 5.969E-47, 9.244E+01, 5.966E-47, 6.122E+01
 2.581E+14, 9.207E-01, 2.377E+14, 1.318E-39, 1.295E+02, 7.677E-49, 2.982E-50, 9.244E+01, 2.982E-50, 6.107E+01
 2.581E+14, 9.266E-01, 2.392E+14, 2.301E-47, 1.292E+02, 1.333E-56, 1.042E-57, 9.244E+01, 5.208E-58, 6.098E+01
 2.581E+14, 9.325E-01, 2.407E+14, 2.301E-47, 1.292E+02, 1.333E-56, 5.208E-58, 9.244E+01, 5.208E-58, 6.098E+01
 2.581E+14, 9.384E-01, 2.422E+14, 4.896E-55, 1.289E+02, 2.798E-64, 2.217E-65, 9.244E+01, 1.108E-65, 6.088E+01
 2.581E+14, 9.443E-01, 2.437E+14, 4.896E-55, 1.289E+02, 2.798E-64, 1.108E-65, 9.244E+01, 1.108E-65, 6.088E+01
 2.581E+14, 9.502E-01, 2.453E+14, 1.400E-66, 1.288E+02, 7.984E-76, 6.340E-77, 9.244E+01, 3.170E-77, 6.083E+01
 2.581E+14, 9.561E-01, 2.468E+14, 1.400E-66, 1.288E+02, 7.984E-76, 3.170E-77, 9.244E+01, 3.170E-77, 6.083E+01
 2.581E+14, 9.620E-01, 2.483E+14, 1.629E-75, 1.278E+02, 9.468E-85, 3.687E-86, 9.244E+01, 3.687E-86, 6.022E+01
 2.581E+14, 9.678E-01, 2.498E+14, 1.516E-110, 1.277E+02, 4.598E-117, 6.862E-121, 9.244E+01, 3.431E-121, 6.007E+01
 2.581E+14, 9.737E-01, 2.513E+14, 1.516E-110, 1.277E+02, 4.598E-117, 3.431E-121, 9.244E+01, 3.431E-121, 6.007E+01
 2.581E+14, 9.796E-01, 2.529E+14, 1.598E-146, 1.275E+02, 1.348E-152, 7.233E-157, 9.244E+01, 3.617E-157, 5.993E+01
 2.581E+14, 9.855E-01, 2.544E+14, 1.598E-146, 1.275E+02, 1.348E-152, 3.617E-157, 9.244E+01, 3.617E-157, 5.993E+01
 2.581E+14, 9.914E-01, 2.559E+14, 5.729E-213, 1.274E+02, 9.872E-227, 2.593E-223, 9.244E+01, 1.297E-223, 5.988E+01
 2.581E+14, 9.973E-01, 2.574E+14, 5.729E-213, 1.274E+02, 9.872E-227, 1.297E-223, 9.244E+01, 1.297E-223, 5.988E+01
 2.581E+14, 1.003E+00, 2.590E+14, 5.199E-277, 1.263E+02, 1.000E-300, 3.530E-286, 9.244E+01, 1.177E-287, 5.929E+01
 2.581E+14, 1.009E+00, 2.605E+14, 5.199E-277, 1.263E+02, 1.000E-300, 3.413E-286, 9.244E+01, 1.177E-287, 5.929E+01
 2.581E+14, 1.015E+00, 2.620E+14, 5.199E-277, 1.260E+02, 1.000E-300, 3.295E-286, 9.244E+01, 1.177E-287, 5.914E+01
 2.581E+14, 1.021E+00, 2.635E+14, 5.199E-277, 1.260E+02, 1.000E-300, 3.177E-286, 9.244E+01, 1.177E-287, 5.914E+01
 2.581E+14, 1.027E+00, 2.650E+14, 5.199E-277, 1.257E+02, 1.000E-300, 3.060E-286, 9.244E+01, 1.177E-287, 5.900E+01
 2.581E+14, 1.033E+00, 2.666E+14, 5.199E-277, 1.257E+02, 1.000E-300, 2.942E-286, 9.244E+01, 1.177E-287, 5.900E+01
 2.581E+14, 1.039E+00, 2.681E+14, 5.199E-277, 1.246E+02, 1.000E-300, 2.824E-286, 9.244E+01, 1.177E-287, 5.834E+01
 2.581E+14, 1.044E+00, 2.696E+14, 5.199E-277, 1.245E+02, 1.000E-300, 2.707E-286, 9.244E+01, 1.177E-287, 5.821E+01
 2.581E+14, 1.050E+00, 2.711E+14, 5.199E-277, 1.245E+02, 1.000E-300, 2.589E-286, 9.244E+01, 1.177E-287, 5.821E+01
 2.581E+14, 1.056E+00, 2.726E+14, 5.199E-277, 1.245E+02, 1.000E-300, 2.471E-286, 9.244E+01, 1.177E-287, 5.821E+01
 2.581E+14, 1.062E+00, 2.742E+14, 5.199E-277, 1.242E+02, 1.000E-300, 2.354E-286, 9.244E+01, 1.177E-287, 5.807E+01
 2.581E+14, 1.068E+00, 2.757E+14, 5.199E-277, 1.242E+02, 1.000E-300, 2.236E-286, 9.244E+01, 1.177E-287, 5.807E+01
 2.581E+14, 1.074E+00, 2.772E+14, 5.199E-277, 1.240E+02, 1.000E-300, 2.118E-286, 9.244E+01, 1.177E-287, 5.792E+01
 2.581E+14, 1.080E+00, 2.787E+14, 5.199E-277, 1.240E+02, 1.000E-300, 2.001E-286, 9.244E+01, 1.177E-287, 5.792E+01
 2.581E+14, 1.086E+00, 2.802E+14, 5.199E-277, 1.229E+02, 1.000E-300, 1.883E-286, 9.244E+01, 1.177E-287, 5.730E+01
 2.581E+14, 1.092E+00, 2.818E+14, 5.199E-277, 1.229E+02, 1.000E-300, 1.765E-286, 9.244E+01, 1.177E-287, 5.730E+01
 2.581E+14, 1.097E+00, 2.833E+14, 5.199E-277, 1.227E+02, 1.000E-300, 1.648E-286, 9.244E+01, 1.177E-287, 5.719E+01
 2.581E+14, 1.103E+00, 2.848E+14, 5.199E-277, 1.227E+02, 1.000E-300, 1.530E-286, 9.244E+01, 1.177E-287, 5.719E+01
 2.581E+14, 1.109E+00, 2.863E+14, 5.199E-277, 1.223E+02, 1.000E-300, 1.412E-286, 9.244E+01, 1.177E-287, 5.700E+01
 2.581E+14, 1.115E+00, 2.878E+14, 5.199E-277, 1.223E+02, 1.000E-300, 1.295E-286, 9.244E+01, 1.177E-287, 5.700E+01
 2.581E+14, 1.121E+00, 2.894E+14, 5.199E-277, 1.219E+02, 1.000E-300, 1.177E-286, 9.244E+01, 1.177E-287, 5.682E+01
 2.581E+14, 1.127E+00, 2.909E+14, 5.199E-277, 1.219E+02, 1.000E-300, 1.059E-286, 9.244E+01, 1.177E-287, 5.682E+01
 2.581E+14, 1.133E+00, 2.924E+14, 5.199E-277, 1.209E+02, 1.000E-300, 9.415E-287, 9.244E+01, 1.177E-287, 5.617E+01
 2.581E+14, 1.139E+00, 2.939E+14, 5.199E-277, 1.209E+02, 1.000E-300, 8.238E-287, 9.244E+01, 1.177E-287, 5.617E+01
 2.581E+14, 1.145E+00, 2.955E+14, 5.199E-277, 1.207E+02, 1.000E-300, 7.061E-287, 9.244E+01, 1.177E-287, 5.603E+01
 2.581E+14, 1.150E+00, 2.970E+14, 5.199E-277, 1.207E+02, 1.000E-300, 5.884E-287, 9.244E+01, 1.177E-287, 5.603E+01
 2.581E+14, 1.156E+00, 2.985E+14, 5.199E-277, 1.204E+02, 1.000E-300, 4.707E-287, 9.244E+01, 1.177E-287, 5.581E+01
 2.581E+14, 1.162E+00, 3.000E+14, 5.199E-277, 1.204E+02, 1.000E-300, 3.530E-287, 9.244E+01, 1.177E-287, 5.581E+01
 2.581E+14, 1.168E+00, 3.015E+14, 5.199E-277, 1.191E+02, 1.000E-300, 2.354E-287, 9.244E+01, 1.177E-287, 5.510E+01
 2.581E+14, 1.174E+00, 3.031E+14, 5.199E-277, 1.191E+02, 1.000E-300, 1.177E-287, 9.244E+01, 1.177E-287, 5.510E+01
 2.844E+14, 1.600E-03, 4.549E+11, 1.288E+11, 3.368E+01, 2.250E+06, 4.180E+01, 4.501E+01, 3.213E+00, 3.375E+01
 2.844E+14, 7.492E-03, 2.130E+12, 1.279E+11, 3.358E+01, 2.111E+06, 3.858E+01, 4.820E+01, 3.190E+00, 3.363E+01
 2.844E+14, 1.338E-02, 3.806E+12, 1.254E+11, 3.371E+01, 1.813E+06, 3.539E+01, 5.132E+01, 3.126E+00, 3.371E+01
 2.844E+14, 1.928E-02, 5.481E+12, 1.221E+11, 3.387E+01, 1.447E+06, 3.227E+01, 5.437E+01, 3.045E+00, 3.387E+01
 2.844E+14, 2.517E-02, 7.156E+12, 1.175E+11, 3.403E+01, 1.063E+06, 2.922E+01, 5.730E+01, 2.931E+00, 3.399E+01
 2.844E+14, 3.106E-02, 8.832E+12, 1.118E+11, 3.410E+01, 7.299E+05, 2.629E+01, 6.009E+01, 2.787E+00, 3.410E+01
 2.844E+14, 3.695E-02, 1.051E+13, 1.056E+11, 3.425E+01, 4.622E+05, 2.351E+01, 6.272E+01, 2.633E+00, 3.412E+01
 2.844E+14, 4.284E-02, 1.218E+13, 9.843E+10, 3.460E+01, 2.753E+05, 2.087E+01, 6.517E+01, 2.454E+00, 3.438E+01
 2.844E+14, 4.873E-02, 1.386E+13, 9.113E+10, 3.484E+01, 1.546E+05, 1.842E+01, 6.745E+01, 2.272E+00, 3.455E+01
 2.844E+14, 5.463E-02, 1.553E+13, 8.334E+10, 3.535E+01, 8.356E+04, 1.615E+01, 6.952E+01, 2.078E+00, 3.484E+01
 2.844E+14, 6.052E-02, 1.721E+13, 7.679E+10, 3.579E+01, 4.835E+04, 1.407E+01, 7.144E+01, 1.915E+00, 3.503E+01
 2.844E+14, 6.641E-02, 1.888E+13, 6.779E+10, 3.648E+01, 2.349E+04, 1.215E+01, 7.313E+01, 1.691E+00, 3.538E+01
 2.844E+14, 7.230E-02, 2.056E+13, 5.997E+10, 3.743E+01, 1.268E+04, 1.046E+01, 7.462E+01, 1.495E+00, 3.583E+01
 2.844E+14, 7.819E-02, 2.223E+13, 5.160E+10, 3.840E+01, 6.510E+03, 8.967E+00, 7.591E+01, 1.287E+00, 3.623E+01
 2.844E+14, 8.408E-02, 2.391E+13, 4.593E+10, 3.925E+01, 4.101E+03, 7.681E+00, 7.706E+01, 1.145E+00, 3.651E+01
 2.844E+14, 8.998E-02, 2.559E+13, 3.984E+10, 4.027E+01, 2.492E+03, 6.536E+00, 7.805E+01, 9.934E-01, 3.701E+01
 2.844E+14, 9.587E-02, 2.726E+13, 3.432E+10, 4.160E+01, 1.522E+03, 5.542E+00, 7.891E+01, 8.558E-01, 3.751E+01
 2.844E+14, 1.018E-01, 2.894E+13, 2.945E+10, 4.282E+01, 1.040E+03, 4.686E+00, 7.964E+01, 7.343E-01, 3.801E+01
 2.844E+14, 1.077E-01, 3.061E+13, 2.586E+10, 4.402E+01, 7.100E+02, 3.952E+00, 8.028E+01, 6.449E-01, 3.837E+01
 2.844E+14, 1.135E-01, 3.229E+13, 2.151E+10, 4.532E+01, 4.828E+02, 3.307E+00, 8.082E+01, 5.364E-01, 3.893E+01
 2.844E+14, 1.194E-01, 3.396E+13, 1.872E+10, 4.658E+01, 3.540E+02, 2.771E+00, 8.129E+01, 4.669E-01, 3.942E+01
 2.844E+14, 1.253E-01, 3.564E+13, 1.584E+10, 4.792E+01, 2.578E+02, 2.304E+00, 8.168E+01, 3.949E-01, 4.003E+01
 2.844E+14, 1.312E-01, 3.731E+13, 1.299E+10, 4.923E+01, 1.853E+02, 1.909E+00, 8.201E+01, 3.238E-01, 4.061E+01
 2.844E+14, 1.371E-01, 3.899E+13, 1.126E+10, 5.036E+01, 1.416E+02, 1.585E+00, 8.229E+01, 2.809E-01, 4.101E+01
 2.844E+14, 1.430E-01, 4.066E+13, 9.450E+09, 5.146E+01, 1.065E+02, 1.304E+00, 8.252E+01, 2.357E-01, 4.153E+01
 2.844E+14, 1.489E-01, 4.234E+13, 7.267E+09, 5.233E+01, 7.669E+01, 1.069E+00, 8.270E+01, 1.812E-01, 4.184E+01
 2.844E+14, 1.548E-01, 4.401E+13, 6.277E+09, 5.321E+01, 5.923E+01, 8.874E-01, 8.286E+01, 1.565E-01, 4.231E+01
 2.844E+14, 1.607E-01, 4.569E+13, 5.376E+09, 5.438E+01, 4.666E+01, 7.309E-01, 8.300E+01, 1.341E-01, 4.288E+01
 2.844E+14, 1.666E-01, 4.737E+13, 4.333E+09, 5.580E+01, 3.418E+01, 5.968E-01, 8.310E+01, 1.081E-01, 4.343E+01
 2.844E+14, 1.725E-01, 4.904E+13, 3.674E+09, 5.752E+01, 2.722E+01, 4.888E-01, 8.319E+01, 9.161E-02, 4.405E+01
 2.844E+14, 1.784E-01, 5.072E+13, 2.762E+09, 6.082E+01, 1.996E+01, 3.971E-01, 8.326E+01, 6.886E-02, 4.498E+01
 2.844E+14, 1.842E-01, 5.239E+13, 2.252E+09, 6.539E+01, 1.526E+01, 3.283E-01, 8.332E+01, 5.616E-02, 4.595E+01
 2.844E+14, 1.901E-01, 5.407E+13, 1.832E+09, 7.141E+01, 1.214E+01, 2.721E-01, 8.337E+01, 4.569E-02, 4.711E+01
 2.844E+14, 1.960E-01, 5.574E+13, 1.407E+09, 7.861E+01, 9.432E+00, 2.264E-01, 8.340E+01, 3.509E-02, 4.864E+01
 2.844E+14, 2.019E-01, 5.742E+13, 1.180E+09, 8.442E+01, 7.736E+00, 1.913E-01, 8.343E+01, 2.942E-02, 5.015E+01
 2.844E+14, 2.078E-01, 5.909E+13, 9.337E+08, 9.104E+01, 6.169E+00, 1.619E-01, 8.345E+01, 2.328E-02, 5.179E+01
 2.844E+14, 2.137E-01, 6.077E+13, 7.958E+08, 9.641E+01, 5.168E+00, 1.386E-01, 8.347E+01, 1.984E-02, 5.324E+01
 2.844E+14, 2.196E-01, 6.244E+13, 6.721E+08, 1.018E+02, 4.200E+00, 1.188E-01, 8.349E+01, 1.676E-02, 5.509E+01
 2.844E+14, 2.255E-01, 6.412E+13, 5.697E+08, 1.074E+02, 3.458E+00, 1.020E-01, 8.350E+01, 1.421E-02, 5.677E+01
 2.844E+14, 2.314E-01, 6.579E+13, 4.696E+08, 1.111E+02, 2.858E+00, 8.784E-02, 8.352E+01, 1.171E-02, 5.809E+01
 2.844E+14, 2.373E-01, 6.747E+13, 4.180E+08, 1.138E+02, 2.493E+00, 7.612E-02, 8.353E+01, 1.042E-02, 5.900E+01
 2.844E+14, 2.432E-01, 6.914E+13, 3.599E+08, 1.172E+02, 2.086E+00, 6.570E-02, 8.354E+01, 8.973E-03, 6.019E+01
 2.844E+14, 2.491E-01, 7.082E+13, 3.123E+08, 1.198E+02, 1.750E+00, 5.673E-02, 8.354E+01, 7.788E-03, 6.111E+01
 2.844E+14, 2.549E-01, 7.250E+13, 2.705E+08, 1.227E+02, 1.471E+00, 4.894E-02, 8.355E+01, 6.744E-03, 6.210E+01
 2.844E+14, 2.608E-01, 7.417E+13, 2.325E+08, 1.235E+02, 1.280E+00, 4.220E-02, 8.356E+01, 5.798E-03, 6.216E+01
 2.844E+14, 2.667E-01, 7.585E+13, 2.020E+08, 1.257E+02, 1.077E+00, 3.640E-02, 8.356E+01, 5.037E-03, 6.297E+01
 2.844E+14, 2.726E-01, 7.752E+13, 1.760E+08, 1.274E+02, 9.047E-01, 3.136E-02, 8.356E+01, 4.389E-03, 6.361E+01
 2.844E+14, 2.785E-01, 7.920E+13, 1.534E+08, 1.291E+02, 7.597E-01, 2.697E-02, 8.357E+01, 3.825E-03, 6.426E+01
 2.844E+14, 2.844E-01, 8.087E+13, 1.336E+08, 1.305E+02, 6.361E-01, 2.315E-02, 8.357E+01, 3.332E-03, 6.476E+01
 2.844E+14, 2.903E-01, 8.255E+13, 1.164E+08, 1.320E+02, 5.327E-01, 1.981E-02, 8.357E+01, 2.904E-03, 6.527E+01
 2.844E+14, 2.962E-01, 8.422E+13, 1.009E+08, 1.331E+02, 4.450E-01, 1.691E-02, 8.358E+01, 2.515E-03, 6.573E+01
 2.844E+14, 3.021E-01, 8.590E+13, 8.736E+07, 1.342E+02, 3.717E-01, 1.440E-02, 8.358E+01, 2.178E-03, 6.619E+01
 2.844E+14, 3.080E-01, 8.757E+13, 7.537E+07, 1.350E+02, 3.102E-01, 1.222E-02, 8.358E+01, 1.879E-03, 6.649E+01
 2.844E+14, 3.139E-01, 8.925E+13, 6.503E+07, 1.358E+02, 2.589E-01, 1.034E-02, 8.358E+01, 1.622E-03, 6.680E+01
 2.844E+14, 3.198E-01, 9.092E+13, 5.585E+07, 1.364E+02, 2.149E-01, 8.716E-03, 8.358E+01, 1.393E-03, 6.703E+01
 2.844E+14, 3.256E-01, 9.260E+13, 4.796E+07, 1.371E+02, 1.784E-01, 7.324E-03, 8.359E+01, 1.196E-03, 6.726E+01
 2.844E+14, 3.315E-01, 9.428E+13, 3.989E+07, 1.378E+02, 1.452E-01, 6.128E-03, 8.359E+01, 9.947E-04, 6.753E+01
 2.844E+14, 3.374E-01, 9.595E+13, 3.359E+07, 1.373E+02, 1.246E-01, 5.133E-03, 8.359E+01, 8.376E-04, 6.712E+01
 2.844E+14, 3.433E-01, 9.763E+13, 2.863E+07, 1.376E+02, 1.004E-01, 4.295E-03, 8.359E+01, 7.139E-04, 6.727E+01
 2.844E+14, 3.492E-01, 9.930E+13, 2.442E+07, 1.380E+02, 8.133E-02, 3.581E-03, 8.359E+01, 6.089E-04, 6.742E+01
 2.844E+14, 3.551E-01, 1.010E+14, 2.065E+07, 1.385E+02, 6.540E-02, 2.973E-03, 8.359E+01, 5.148E-04, 6.758E+01
 2.844E+14, 3.610E-01, 1.027E+14, 1.737E+07, 1.390E+02, 5.226E-02, 2.458E-03, 8.359E+01, 4.332E-04, 6.774E+01
 2.844E+14, 3.669E-01, 1.043E+14, 1.394E+07, 1.393E+02, 4.113E-02, 2.024E-03, 8.359E+01, 3.476E-04, 6.787E+01
 2.844E+14, 3.728E-01, 1.060E+14, 1.125E+07, 1.397E+02, 3.248E-02, 1.677E-03, 8.359E+01, 2.806E-04, 6.803E+01
 2.844E+14, 3.787E-01, 1.077E+14, 9.346E+06, 1.401E+02, 2.617E-02, 1.396E-03, 8.359E+01, 2.330E-04, 6.817E+01
 2.844E+14, 3.846E-01, 1.094E+14, 7.729E+06, 1.405E+02, 2.100E-02, 1.163E-03, 8.359E+01, 1.927E-04, 6.832E+01
 2.844E+14, 3.905E-01, 1.110E+14, 7.729E+06, 1.405E+02, 2.100E-02, 9.705E-04, 8.359E+01, 1.927E-04, 6.832E+01
 2.844E+14, 3.963E-01, 1.127E+14, 6.358E+06, 1.407E+02, 1.673E-02, 7.778E-04, 8.359E+01, 1.585E-04, 6.842E+01
 2.844E+14, 4.022E-01, 1.144E+14, 5.249E+06, 1.409E+02, 1.340E-02, 6.192E-04, 8.359E+01, 1.309E-04, 6.852E+01
 2.844E+14, 4.081E-01, 1.161E+14, 4.296E+06, 1.400E+02, 1.101E-02, 4.884E-04, 8.359E+01, 1.071E-04, 6.797E+01
 2.844E+14, 4.140E-01, 1.177E+14, 3.394E+06, 1.402E+02, 8.333E-03, 3.812E-04, 8.359E+01, 8.464E-05, 6.806E+01
 2.844E+14, 4.199E-01, 1.194E+14, 2.613E+06, 1.407E+02, 6.188E-03, 2.966E-04, 8.359E+01, 6.516E-05, 6.819E+01
